t0 tau logZsun
1.094727059688630177e+01 4.253353767635775218e-01 1.947758011438551762e-01
1.094541678269142793e+01 4.274882972891215216e-01 2.015725335378228955e-01
1.087247988372976160e+01 4.392065333309773112e-01 1.814695126602865471e-01
1.091866019550439759e+01 4.344046356445150359e-01 1.971751959792551467e-01
1.067474477158495993e+01 4.721373316685863464e-01 1.417095771884735456e-01
1.088735711426844155e+01 4.376031057672379876e-01 1.897210258757517920e-01
1.091160557048452340e+01 4.351759385704930816e-01 1.993303211290191612e-01
1.057667376604542575e+01 4.887218465580649984e-01 1.142472726239613934e-01
1.059432084835619570e+01 4.899848791190821728e-01 1.424355814677644716e-01
1.063720165992178934e+01 4.807650221764123155e-01 1.424076111528282951e-01
1.112620629148409535e+01 3.964216942402745691e-01 2.431747646856488032e-01
1.092639490457944973e+01 4.310154528650202432e-01 1.995545095585788964e-01
1.062151110549970312e+01 4.855449205332801332e-01 1.466747621825525982e-01
1.065103117502555641e+01 4.759481952030301666e-01 1.272128310712821175e-01
1.061636775048165404e+01 4.839290863474263737e-01 1.279077353335997813e-01
1.089259682221487679e+01 4.381967268353300082e-01 1.978024941312384044e-01
1.064263639245332804e+01 4.776876874080773772e-01 1.294854142351029580e-01
1.068605965689593518e+01 4.742509081694253892e-01 1.637726390722962222e-01
1.068219084882603731e+01 4.740148390379013144e-01 1.560671325004614474e-01
1.085897239049694107e+01 4.407360395792094820e-01 1.791906053782548192e-01
1.068690999658317331e+01 4.723446285191313376e-01 1.566261056361124560e-01
1.096505953609068129e+01 4.231911805666011550e-01 2.024725307217560832e-01
1.061637783887992725e+01 4.840949826885513341e-01 1.305236919834982245e-01
1.094727059688630177e+01 4.253353767635775218e-01 1.947758011438551762e-01
1.091250802208853798e+01 4.301419070613518025e-01 1.772713522549000942e-01
1.090643579570527244e+01 4.350534032880256086e-01 1.944893187232050735e-01
1.063694221322994693e+01 4.798207052677155859e-01 1.375349874238116499e-01
1.093762858222389944e+01 4.301159711262565466e-01 2.056405837751582588e-01
1.067428349452864822e+01 4.726155542729358339e-01 1.367818473331796625e-01
1.090124384636735400e+01 4.355704300675742879e-01 1.927473922349518531e-01
1.062733634740277644e+01 4.819058155028503876e-01 1.369628984628912249e-01
1.091851894459773753e+01 4.338527581338569306e-01 2.010522325849626313e-01
1.096585669946665220e+01 4.226180167205369487e-01 2.042035167560953823e-01
1.081495523147725280e+01 4.493019215217414764e-01 1.849106548757566415e-01
1.064098221252154275e+01 4.824364409403539833e-01 1.490446252948105510e-01
1.104719714630560468e+01 4.114615440692200310e-01 2.336582778979812147e-01
1.047098847529902343e+01 5.072733912136674350e-01 1.046720235976605906e-01
1.095551196823431717e+01 4.256932383384358087e-01 2.013106121648537972e-01
1.088625403171477579e+01 4.385805457131800589e-01 1.906358098886560271e-01
1.062110488475621928e+01 4.854524543396345759e-01 1.429862819971083887e-01
1.092964040164408246e+01 4.298708670321945147e-01 1.949809033343812281e-01
1.088242072526737481e+01 4.375017020814876423e-01 1.817577753743462310e-01
1.090518057520156958e+01 4.342854873125919779e-01 1.901838710185450587e-01
1.086219350217680990e+01 4.422838012811061148e-01 1.884554940024742997e-01
1.061987523390328114e+01 4.848547510913643332e-01 1.387325922884463658e-01
1.088886645985607871e+01 4.368357715580508116e-01 1.820412493117946617e-01
1.087859079978861310e+01 4.394594393634473350e-01 1.897617818745196416e-01
1.067127144524103244e+01 4.729763129255348808e-01 1.433525604518353092e-01
1.079723147836203090e+01 4.512773980225643355e-01 1.704406139475524995e-01
1.064680954054622930e+01 4.778469770270140082e-01 1.356652294930826841e-01
1.089351471476930655e+01 4.358753538298197894e-01 1.857694573490373813e-01
1.061698621996972314e+01 4.840618692046780858e-01 1.301178422121180844e-01
1.064213721793322698e+01 4.813680266439127609e-01 1.418564922986074173e-01
1.089123846401391305e+01 4.377433802703907806e-01 1.892693244648468998e-01
1.059559938002531787e+01 4.872144570812646514e-01 1.268127604081494830e-01
1.086215089845581083e+01 4.415556162512454530e-01 1.817398889691443920e-01
1.063567752538496158e+01 4.798931377388769293e-01 1.328381888167431413e-01
1.068424792138860191e+01 4.710967779660722998e-01 1.473840129835712887e-01
1.093799145405603390e+01 4.316332302766118789e-01 2.104688891950319274e-01
1.090402381184220459e+01 4.356587693753176671e-01 1.951349600551086638e-01
1.067966417377034816e+01 4.718297009539322295e-01 1.408777290065450494e-01
1.069767927914249839e+01 4.664261331499655050e-01 1.345672521645897568e-01
1.096264444011146821e+01 4.234616080430674834e-01 2.068706587373410066e-01
1.089351471476930655e+01 4.358753538298197894e-01 1.857694573490373813e-01
1.093737109392265516e+01 4.322759376125647202e-01 2.171955064858637208e-01
1.064822132546510325e+01 4.790699287930333394e-01 1.455541817128240822e-01
1.058473607246843606e+01 4.879241985939142268e-01 1.205444514310061166e-01
1.086155044167903583e+01 4.434552321863713953e-01 1.901847391463116210e-01
1.091591548110274879e+01 4.350125091062220228e-01 2.099882118855620483e-01
1.089416196825413685e+01 4.347745496624920714e-01 1.781649743202731173e-01
1.093913581946225122e+01 4.287189421533300071e-01 2.007803826460268226e-01
1.090830161944131760e+01 4.370360602359697477e-01 2.068425446837474091e-01
1.091937500055396981e+01 4.322391443234989694e-01 1.944297422914518236e-01
1.090640026663560036e+01 4.332427144806024755e-01 1.834695707412872245e-01
1.062680768634149153e+01 4.825837296160488399e-01 1.353146971185918979e-01
1.090223176590177623e+01 4.333824411774162000e-01 1.857821408975031119e-01
1.088204541580345897e+01 4.378257567228519553e-01 1.837904900165998612e-01
1.093271764323410267e+01 4.292259394544035156e-01 1.967253400274695530e-01
1.093641292298447354e+01 4.277946163828784676e-01 1.904645821815496021e-01
1.094976221923833393e+01 4.255619698860992339e-01 1.948288528113955032e-01
1.065354533114449431e+01 4.778486165038149380e-01 1.429608958613148850e-01
1.086079293237430576e+01 4.418159498706824562e-01 1.819991922462533829e-01
1.066470940219871721e+01 4.760480046608947524e-01 1.451329169326425195e-01
1.065313137448449687e+01 4.759497724538666041e-01 1.328527282311688928e-01
1.088679174492153479e+01 4.394770889116557111e-01 1.962512764328172565e-01
1.063804668557117061e+01 4.811907305809534074e-01 1.377025060613661367e-01
1.096212602234705180e+01 4.263772683972770206e-01 2.145946567250054393e-01
1.092036145274150982e+01 4.330156625313449359e-01 2.075155396215300208e-01
1.066839452377053910e+01 4.766985702652450363e-01 1.560551590419199108e-01
1.094727059688630177e+01 4.253353767635775218e-01 1.947758011438551762e-01
1.092469470725077763e+01 4.301419752495221349e-01 1.868250425004185367e-01
1.068967396252052282e+01 4.701172735989739837e-01 1.455044962419385079e-01
1.059394602001605534e+01 4.869487115494047780e-01 1.231500259399305186e-01
1.066887005770891328e+01 4.762146200007131291e-01 1.506400001963625890e-01
1.097908736339025992e+01 4.196586165978802851e-01 2.055497721270551637e-01
1.056633435928294240e+01 4.913853981730402221e-01 1.196103479620171939e-01
1.093361570834854923e+01 4.293831743853885885e-01 1.968603888439743876e-01
1.067897368901636668e+01 4.698835208367803107e-01 1.337062469485186256e-01
1.065655764889706703e+01 4.751974815625475967e-01 1.348322666108470180e-01
1.062492150434812466e+01 4.830144824701148032e-01 1.364462724879911271e-01
1.044924542999688022e+01 5.147350412132073449e-01 1.074188543330274470e-01
1.085847904565808086e+01 4.416010967088810357e-01 1.841598533740986809e-01
1.092362616547480592e+01 4.327415826768074569e-01 2.006194169175201658e-01
1.096248157838406811e+01 4.264095557888348820e-01 2.180456564692292432e-01
1.066226349380770522e+01 4.761053034385826499e-01 1.436181107438603277e-01
1.062041443876147007e+01 4.840456715239513374e-01 1.385380918208003465e-01
1.092640292996457418e+01 4.297694744704810277e-01 1.946008627559336901e-01
1.089297058603848001e+01 4.373194426565786830e-01 1.878446210938546912e-01
1.093654153864458678e+01 4.285392168325338758e-01 1.928848995172982583e-01
1.060459858377480913e+01 4.857754299227357575e-01 1.306700774097051543e-01
1.087679116566360982e+01 4.404305902846354370e-01 1.954051826652301038e-01
1.066606772435121009e+01 4.792535505023386988e-01 1.598626178156719035e-01
1.087027922407570912e+01 4.419670484103249142e-01 1.917159446553542423e-01
1.061636775048165404e+01 4.839290863474263737e-01 1.279077353335997813e-01
1.087706732293319867e+01 4.395488642772216181e-01 1.880895807839508826e-01
1.047332597955008282e+01 5.085397057155259803e-01 1.062908408675351524e-01
1.095326264944729822e+01 4.247373949931330661e-01 1.941676373051506310e-01
1.062163051610157716e+01 4.835536891456025943e-01 1.330558939328336798e-01
1.094740414174328968e+01 4.285640173756692928e-01 2.057446271190457310e-01
1.066486260324116486e+01 4.763177286713850545e-01 1.448586965251630332e-01
1.094876389250814874e+01 4.293271147097424412e-01 2.146976944063831994e-01
1.040321499923001092e+01 5.216447598415107079e-01 9.031375859433943276e-02
1.044477536680792795e+01 5.145844491835395162e-01 1.009509031322708417e-01
1.083030800055626486e+01 4.477468096914672402e-01 1.788487972480408139e-01
1.063506196816801008e+01 4.786278388774207193e-01 1.230608654342639774e-01
1.093894055398967247e+01 4.311176233920310241e-01 2.122489199759161060e-01
1.083066753892923195e+01 4.462908035424360542e-01 1.717124957094227078e-01
1.087146592445615667e+01 4.403240304170981667e-01 1.859272234486488706e-01
1.063714645952629922e+01 4.811365536670191845e-01 1.427372987828925410e-01
1.097248382982034975e+01 4.233248610429376502e-01 2.159618382603998299e-01
1.064551290712326548e+01 4.789667781982284711e-01 1.433484298409237745e-01
1.089046785721654942e+01 4.360121732221002855e-01 1.821098374162435363e-01
1.068110044053462637e+01 4.693570647162246812e-01 1.384866725250093467e-01
1.059672583367879994e+01 4.832766840808051523e-01 1.131397440492145634e-01
1.090784460980906623e+01 4.355506923616461190e-01 1.964782316916391380e-01
1.097039200107112578e+01 4.197050091486357326e-01 1.946748309090340356e-01
1.071467164846995779e+01 4.658495197343698324e-01 1.594051346302163275e-01
1.089472187790051017e+01 4.355327587143331680e-01 1.825006789207104241e-01
1.089314621005319417e+01 4.397775396479366994e-01 1.996010663385341388e-01
1.091322264830762201e+01 4.344766952305003094e-01 2.012819689117342215e-01
1.066144906919511648e+01 4.764185138020879950e-01 1.462141697792715966e-01
1.057165728672473826e+01 4.925568283255739033e-01 1.264621062847339772e-01
1.094215361141778153e+01 4.291059210865919016e-01 2.011137247361149960e-01
1.082777907881616031e+01 4.486067324175602167e-01 1.879086813042620818e-01
1.068915683908124947e+01 4.705901532543312338e-01 1.465600999133691573e-01
1.066561567483438289e+01 4.752945763584149885e-01 1.437901141221593626e-01
1.063422889869887555e+01 4.799744177224645747e-01 1.364077239476459980e-01
1.067474477158495993e+01 4.721373316685863464e-01 1.417095771884735456e-01
1.056266880943510600e+01 4.908522603972067522e-01 1.103718382968832401e-01
1.090854041632318605e+01 4.317082517148442822e-01 1.830304519368821659e-01
1.093477269297268961e+01 4.303578986834097342e-01 2.007334409163346045e-01
1.087204401545775490e+01 4.393644998671839552e-01 1.818198237106649628e-01
1.046559716397315398e+01 5.103135609505768944e-01 1.068317803543763489e-01
1.089472187790051017e+01 4.355327587143331680e-01 1.825006789207104241e-01
1.090590292753700119e+01 4.339560224810429245e-01 1.908603421239027931e-01
1.090580586782156836e+01 4.392505269285811309e-01 2.117286190778004951e-01
1.043520961857312734e+01 5.199762793690251295e-01 1.193475285261125229e-01
1.064337583843922985e+01 4.787446340324330585e-01 1.376028865363903009e-01
1.051734800805050618e+01 5.025413588834480860e-01 1.272668018656903932e-01
1.090719629338360974e+01 4.342642282669508247e-01 1.879781650292793316e-01
1.058981032842944181e+01 4.902562900375591615e-01 1.412405336670690126e-01
1.061420454936144964e+01 4.838423553766182383e-01 1.301670236660887880e-01
1.091823616132995767e+01 4.304606880678634173e-01 1.804561169799008269e-01
1.093159573183085520e+01 4.323163880368413592e-01 2.062953805238025851e-01
1.092879908612979278e+01 4.311077360505759515e-01 1.980897870212658951e-01
1.087253512862729998e+01 4.390085477848366668e-01 1.820623386905144692e-01
1.092012019681803281e+01 4.317172759771356616e-01 1.907734242349570231e-01
1.099266343532875823e+01 4.160367646281197818e-01 2.056670111260743283e-01
1.064680954054622930e+01 4.778469770270140082e-01 1.356652294930826841e-01
1.095543837142183641e+01 4.265789812666456182e-01 2.045133927971640730e-01
1.067095167365613584e+01 4.748230185075647536e-01 1.461019128095801811e-01
1.063979645402475782e+01 4.815110576609724080e-01 1.447878459256912720e-01
1.096445116126649388e+01 4.252183132621051298e-01 2.116438343147870604e-01
1.064051230984045482e+01 4.788337465682213634e-01 1.268366384379895351e-01
1.090643579570527244e+01 4.350534032880256086e-01 1.944893187232050735e-01
1.085311230742103739e+01 4.436945704931041234e-01 1.803450997402560319e-01
1.068686779074425885e+01 4.740476976838165490e-01 1.638009522708552268e-01
1.059113629491001696e+01 4.907791231545169941e-01 1.434153856146109796e-01
1.093641292298447354e+01 4.277946163828784676e-01 1.904645821815496021e-01
1.067206821631478775e+01 4.758738387733416064e-01 1.526568398447762931e-01
1.093521110536245722e+01 4.281893518813144617e-01 1.909768420063842065e-01
1.082845293182214697e+01 4.451918641551667055e-01 1.729208281117644574e-01
1.066742912472613192e+01 4.759475922542560911e-01 1.475650749824533037e-01
1.058120213342520088e+01 4.885974453224486425e-01 1.215527638727476045e-01
1.052878962263138618e+01 4.991929775958640625e-01 1.252391080434014370e-01
1.044219728274874548e+01 5.178554694113211010e-01 1.123728176614990915e-01
1.071467164846995779e+01 4.658495197343698324e-01 1.594051346302163275e-01
1.066863171519803899e+01 4.758087341726413011e-01 1.535325846146275985e-01
1.091748486749389357e+01 4.323425449037938129e-01 1.907820668526740704e-01
1.093159573183085520e+01 4.323163880368413592e-01 2.062953805238025851e-01
1.090913738921842402e+01 4.330327066150291837e-01 1.907209450792102245e-01
1.095547662499075514e+01 4.251073889123969662e-01 1.988749949498607172e-01
1.061061526129806509e+01 4.852468276889240206e-01 1.345982840847503859e-01
1.091660165526888626e+01 4.336059129731758000e-01 1.999211688486206562e-01
1.062581975138554746e+01 4.813696927178404139e-01 1.330066481247089705e-01
1.092328337194066101e+01 4.336091683352494841e-01 2.044189620529994755e-01
1.058340906245677360e+01 4.917077580835962913e-01 1.364444357856502421e-01
1.070928125862065983e+01 4.678164456273173899e-01 1.562656397699315747e-01
1.090756969364144702e+01 4.347238107166451759e-01 1.954152766437964317e-01
1.087799708788675446e+01 4.383949646840828440e-01 1.846151683318177916e-01
1.089514459827795179e+01 4.379461034768434846e-01 1.964178848648772124e-01
1.091169857834096568e+01 4.348882826019687675e-01 2.022031336569662940e-01
1.093062837413782518e+01 4.312879266903716369e-01 2.006124485677784897e-01
1.087027922407570912e+01 4.419670484103249142e-01 1.917159446553542423e-01
1.082686537861099652e+01 4.487134288102866964e-01 1.853903780783938693e-01
1.069460480849499717e+01 4.695743810495788262e-01 1.479263424636663160e-01
1.066273890251700607e+01 4.765311113902374607e-01 1.463566628009123072e-01
1.095431301138007285e+01 4.253822057675061830e-01 1.989891142401312152e-01
1.081419724667040150e+01 4.500421384344865383e-01 1.839237518053242759e-01
1.093801113407818626e+01 4.284805502947405809e-01 1.962781803490880606e-01
1.104219390587581451e+01 4.123053328065854894e-01 2.331031053408811893e-01
1.068569945656421893e+01 4.714329076224058612e-01 1.470031701525038592e-01
